Year,Month,Day,Hour,Minute,Ta,Ta_flag,Td,Td_flag,RH,Pa,Pa_flag,GHI,DNI,DHI,CS_GHI,CS_DNI,CS_DHI,WD,WD_flag,WS,WS_flag,PCW,PC_1hr,PC_6hr,Zenith
2003,1,4,16,0,2.2,0,-3.3,0,66.9,100946,0,143.3,548.8,43.8,143.3,548.8,43.8,290,0,5.2,0,0.927,0,999,80
2003,1,4,17,0,2.2,0,-3.9,0,63.9,101056,0,17.5,101.5,7.5,17.5,101.5,7.5,300,0,6.7,0,0.93,0,999,89.1
2003,1,4,18,0,2.2,0,-4.4,0,61.6,101156,0,0,0,0,0,0,0,310,0,8.2,0,0.938,0,999,99.2
2003,1,4,19,0,2.2,0,-3.3,0,66.9,101286,0,0,0,0,0,0,0,310,0,7.7,0,0.939,0,0,110
2003,1,4,20,0,1.7,0,-3.3,0,69.3,101366,0,0,0,0,0,0,0,280,0,7.2,0,0.923,0,999,121.2
2003,1,4,21,0,1.7,0,-3.9,0,66.3,101426,0,0,0,0,0,0,0,290,0,6.2,0,0.892,0,999,132.6
2003,1,4,22,0,1.7,0,-4.4,0,63.8,101496,0,0,0,0,0,0,0,300,0,7.2,0,0.854,0,999,143.7
2003,1,4,23,0,1.7,0,-4.4,0,63.8,101486,0,0,0,0,0,0,0,310,0,6.7,0,0.818,0,999,153.7
2003,1,4,24,0,1.1,0,-5,0,63.7,101506,0,0,0,0,0,0,0,310,0,5.2,0,0.791,0,999,160.5
2003,1,5,1,0,1.1,0,-5.6,0,60.8,101546,0,0,0,0,0,0,0,290,0,7.2,0,0.776,0,0,160.5
2003,1,5,2,0,0.6,0,-5.6,0,63.1,101626,0,0,0,0,0,0,0,290,0,5.7,0,0.769,0,999,153.7
2003,1,5,3,0,0.6,0,-5.6,0,63.1,101706,0,0,0,0,0,0,0,290,0,3.6,0,0.767,0,999,143.7
2003,1,5,4,0,0.6,0,-5,0,66,101736,0,0,0,0,0,0,0,300,0,3.6,0,0.773,0,999,132.7
2003,1,5,5,0,0.6,0,-4.4,0,69.1,101766,0,0,0,0,0,0,0,300,0,4.1,0,0.783,0,999,121.3
2003,1,5,6,0,0.6,0,-4.4,0,69.1,101786,0,0,0,0,0,0,0,290,0,4.6,0,0.802,0,999,110.1
2003,1,5,7,0,0,0,-4.4,0,72.2,101846,0,0,0,0,0,0,0,300,0,4.1,0,0.826,0,0,99.3
2003,1,5,8,0,0.6,0,-5,0,66,101916,0,9,5.5,8.5,17,88.8,8.3,310,0,3.1,0,0.828,0,999,89.1
2003,1,5,9,0,1.7,0,-5,0,61,101966,0,88.5,125.5,61,141.3,503.8,49.5,300,0,4.6,0,0.839,0,999,80
2003,1,5,10,0,1.7,0,-5,0,61,102006,0,129.8,102.8,103.3,279.8,679.5,73,360,0,2.6,0,0.896,0,999,72.4
2003,1,5,11,0,1.7,0,-5.6,0,58.3,102006,0,155,21.3,147,381.5,733.8,92,0,0,0,0,0.968,0,999,66.8
2003,1,5,12,0,1.7,0,-5,0,61,101906,0,153.8,6,151.3,431.3,728.5,109.8,0,0,0,0,1.03,0,999,63.8
2003,1,5,13,0,2.2,0,-4.4,0,61.6,101866,0,239,139,177.5,423.8,677.5,124,210,0,2.6,0,1.096,0,0,63.8
2003,1,5,14,0,2.2,0,-4.4,0,61.6,101806,0,204.5,96.5,165.3,364.8,609.3,122.8,230,0,1.5,0,1.171,0,999,66.7
2003,1,5,15,0,2.2,0,-3.9,0,63.9,101836,0,132.8,44.5,118.8,258.5,479.3,110.5,230,0,4.1,0,1.22,0,999,72.3
2003,1,5,16,0,1.7,0,-3.9,0,66.3,101796,0,80.5,76,66.3,126.3,281.5,72,190,0,2.1,0,1.243,0,999,79.9
2003,1,5,17,0,1.7,0,-2.8,0,72,101806,0,12.3,6,11.8,18.5,42.8,14.8,180,0,3.6,0,1.242,-1,999,88.9
2003,1,5,18,0,0.6,0,0,0,95.7,101816,0,0,0,0,0,0,0,200,0,3.6,0,1.223,0.3,999,99.1
2003,1,5,19,0,0,0,0,0,100,101806,0,0,0,0,0,0,0,240,0,3.6,0,1.204,0.5,0.8,109.9
2003,1,5,20,0,0,0,-0.6,0,95.7,101836,0,0,0,0,0,0,0,220,0,3.6,0,1.177,0.8,999,121.1
2003,1,5,21,0,0.6,0,0,0,95.7,101776,0,0,0,0,0,0,0,210,0,2.6,0,1.154,0.3,999,132.4
2003,1,5,22,0,0,0,0,0,100,101716,0,0,0,0,0,0,0,200,0,1.5,0,1.14,0.5,999,143.5
2003,1,5,23,0,0,0,0,0,100,101656,0,0,0,0,0,0,0,0,0,0,0,1.127,-1,999,153.5
2003,1,5,24,0,0.6,0,-1.1,0,88.3,101636,0,0,0,0,0,0,0,250,0,2.6,0,1.111,-1,999,160.3
2003,1,6,1,0,1.1,0,-0.6,0,88.4,101576,0,0,0,0,0,0,0,290,0,1.5,0,1.075,0,2,160.4
2003,1,6,2,0,0.6,0,-0.6,0,91.6,101576,0,0,0,0,0,0,0,240,0,2.1,0,1.027,0,999,153.7
2003,1,6,3,0,0.6,0,-0.6,0,91.6,101526,0,0,0,0,0,0,0,240,0,1.5,0,0.991,0,999,143.7
2003,1,6,4,0,0.6,0,-1.1,0,88.3,101446,0,0,0,0,0,0,0,0,0,0,0,0.985,0,999,132.7
2003,1,6,5,0,0,0,-0.6,0,95.7,101416,0,0,0,0,0,0,0,0,0,0,0,1.016,0,999,121.3
2003,1,6,6,0,0.6,0,-1.1,0,88.3,101396,0,0,0,0,0,0,0,0,0,0,0,1.056,0,999,110.1
2003,1,6,7,0,0.6,0,-1.1,0,88.3,101386,0,0,0,0,0,0,0,0,0,0,0,1.077,-1,999,99.3
2003,1,6,8,0,0.6,0,-0.6,0,91.6,101356,0,3.8,0,3.8,14.8,32.3,11.5,30,0,1.5,0,1.084,-1,999,89.1
2003,1,6,9,0,0.6,0,-0.6,0,91.6,101376,0,36.3,0,36.3,130.3,245,83.8,0,0,0,0,1.086,-1,999,80
2003,1,6,10,0,1.1,0,0,0,92.3,101356,0,129.8,45.5,114.5,269,409.5,143,0,0,0,0,1.078,-1,999,72.3
2003,1,6,11,0,0.6,0,0,0,95.7,101306,0,181.3,77.5,149.3,378.5,500,180.3,0,0,0,0,1.067,0.3,999,66.7
2003,1,6,12,0,0,0,0,0,100,101216,0,276,188.3,192.5,437.3,533.5,200.8,0,0,0,0,1.057,0.8,999,63.7
2003,1,6,13,0,0.6,0,0,0,95.7,101156,0,159.8,50.3,137,438.3,534.8,201,0,0,0,0,1.04,0.3,1,63.7
2003,1,6,14,0,0.6,0,-0.6,0,91.6,101076,0,121.3,1.5,120.8,380.5,482.5,187.8,360,0,3.1,0,1.026,-1,999,66.6
2003,1,6,15,0,0.6,0,-1.1,0,88.3,101046,0,101.8,78.8,82.3,271.8,381.8,152.8,360,0,4.1,0,1.014,-1,999,72.1
2003,1,6,16,0,0.6,0,-1.1,0,88.3,101086,0,132,215,90,132,215,90,360,0,4.1,0,1.01,0,999,79.7
2003,1,6,17,0,0.6,0,-2.2,0,81.5,101086,0,18.8,24.8,16.3,18.8,28.8,15.8,340,0,4.6,0,1.016,0,999,88.8
2003,1,6,18,0,0.6,0,-2.2,0,81.5,101116,0,0,0,0,0,0,0,360,0,3.6,0,1.012,0,999,98.9
2003,1,6,19,0,0.6,0,-2.8,0,77.9,101136,0,0,0,0,0,0,0,340,0,4.6,0,0.994,-1,999,109.7
2003,1,6,20,0,-0.6,0,-1.7,0,92.2,101136,0,0,0,0,0,0,0,330,0,3.1,0,0.968,0.3,999,120.9
2003,1,6,21,0,-0.6,0,-2.2,0,88.9,101136,0,0,0,0,0,0,0,340,0,4.6,0,0.938,-1,999,132.3
2003,1,6,22,0,-0.6,0,-2.2,0,88.9,101106,0,0,0,0,0,0,0,330,0,5.7,0,0.901,0.3,999,143.4
2003,1,6,23,0,-1.1,0,-2.2,0,92.2,101076,0,0,0,0,0,0,0,350,0,6.2,0,0.862,0,999,153.4
2003,1,6,24,0,-1.1,0,-2.8,0,88.2,101066,0,0,0,0,0,0,0,340,0,5.2,0,0.824,0,999,160.2
2003,1,7,1,0,-1.1,0,-3.3,0,84.9,101046,0,0,0,0,0,0,0,350,0,6.7,0,0.792,0,1,160.3
2003,1,7,2,0,-1.1,0,-4.4,0,78.2,101066,0,0,0,0,0,0,0,340,0,6.2,0,0.764,0,999,153.7
2003,1,7,3,0,-1.1,0,-5,0,74.7,101106,0,0,0,0,0,0,0,340,0,5.2,0,0.74,0,999,143.7
2003,1,7,4,0,-1.7,0,-5.6,0,74.6,101116,0,0,0,0,0,0,0,340,0,6.2,0,0.721,0,999,132.7
2003,1,7,5,0,-1.7,0,-5,0,78.1,101126,0,0,0,0,0,0,0,330,0,6.7,0,0.708,0,999,121.3
2003,1,7,6,0,-1.7,0,-5.6,0,74.6,101156,0,0,0,0,0,0,0,330,0,7.7,0,0.697,0,999,110.1
2003,1,7,7,0,-2.2,0,-6.1,0,74.5,101186,0,0,0,0,0,0,0,330,0,7.2,0,0.68,0,999,99.3
2003,1,7,8,0,-2.2,0,-8.3,0,62.9,101246,0,17.8,84.8,9.3,17.8,84.8,9.3,320,0,7.7,0,0.649,0,999,89.1
2003,1,7,9,0,-2.2,0,-8.9,0,60,101306,0,148.8,496.8,56.5,148.8,496.8,56.5,310,0,8.8,0,0.604,0,999,80
2003,1,7,10,0,-2.8,0,-8.9,0,62.7,101315,0,298.3,701.8,83.3,298.3,701.8,83.3,320,0,9.8,0,0.56,0,999,72.3
2003,1,7,11,0,-2.8,0,-9.4,0,60.3,101225,0,412.8,784,101.3,412.8,784,101.3,300,0,9.3,0,0.531,0,999,66.7
2003,1,7,12,0,-2.8,0,-10,0,57.5,101076,0,476.5,837.8,104.5,476.5,837.8,104.5,310,0,11.3,0,0.503,0,999,63.6
2003,1,7,13,0,-2.8,0,-10.6,0,54.8,100976,0,480.8,855.8,99.8,480.8,855.8,99.8,310,0,10.8,0,0.46,0,0,63.5
2003,1,7,14,0,-2.2,0,-10,0,55,100936,0,426,849.8,86.5,426,849.8,86.5,290,0,9.3,0,0.401,0,999,66.4
2003,1,7,15,0,-2.2,0,-11.7,0,48,100876,0,316.8,793.8,70,316.8,793.8,70,310,0,10.3,0,0.346,0,999,72
2003,1,7,16,0,-2.2,0,-11.7,0,48,100826,0,168,643,47.8,168,643,47.8,290,0,6.7,0,0.325,0,999,79.5
2003,1,7,17,0,-2.8,0,-12.8,0,45.9,100766,0,31.5,128.8,17.8,31.5,246.3,14.8,290,0,6.7,0,0.38,0,999,88.6
2003,1,7,18,0,-2.8,0,-10.6,0,54.8,100756,0,0,0,0,0,0,0,280,0,7.7,0,0.512,0,999,98.8
2003,1,7,19,0,-2.2,0,-9.4,0,57.7,100636,0,0,0,0,0,0,0,260,0,7.7,0,0.668,0,0,109.6
2003,1,7,20,0,-2.8,0,-8.9,0,62.7,100536,0,0,0,0,0,0,0,260,0,6.7,0,0.787,0,999,120.8
2003,1,7,21,0,-2.2,0,-8.9,0,60,100456,0,0,0,0,0,0,0,250,0,9.3,0,0.881,0,999,132.1
2003,1,7,22,0,-1.7,0,-8.9,0,57.8,100336,0,0,0,0,0,0,0,250,0,10.3,0,1.016,0,999,143.2
2003,1,7,23,0,-2.8,0,-5.6,0,81,100196,0,0,0,0,0,0,0,250,0,10.3,0,1.145,-1,999,153.2
2003,1,7,24,0,-2.2,0,-4.4,0,84.8,100106,0,0,0,0,0,0,0,250,0,9.3,0,1.229,0,999,160
2003,1,8,1,0,-1.7,0,-3.3,0,88.8,99936,0,0,0,0,0,0,0,250,0,9.3,0,1.274,0,0.8,160.2
2003,1,8,2,0,-1.1,0,-2.2,0,92.2,99806,0,0,0,0,0,0,0,240,0,7.7,0,1.304,0,999,153.6
2003,1,8,3,0,-0.6,0,-3.3,0,81.9,99716,0,0,0,0,0,0,0,240,0,7.2,0,1.328,0,999,143.7
2003,1,8,4,0,0,0,-4.4,0,72.2,99556,0,0,0,0,0,0,0,240,0,8.2,0,1.33,0,999,132.7
2003,1,8,5,0,0,0,-4.4,0,72.2,99476,0,0,0,0,0,0,0,240,0,8.2,0,1.321,0,999,121.3
2003,1,8,6,0,0.6,0,-4.4,0,69.1,99407,0,0,0,0,0,0,0,240,0,7.2,0,1.272,-1,999,110.1
2003,1,8,7,0,0,0,-2.8,0,81.4,99486,0,0,0,0,0,0,0,250,0,7.2,0,1.169,0,999,99.3
2003,1,8,8,0,0.6,0,-2.8,0,77.9,99377,0,12.5,37.5,8.8,16.8,61.8,10.5,240,0,6.2,0,1.002,-1,999,89.1
2003,1,8,9,0,1.1,0,-2.2,0,78.6,99407,0,67.5,72.5,57.8,141.5,404.5,65,250,0,7.7,0,0.91,0,999,79.9
2003,1,8,10,0,1.1,0,-2.2,0,78.6,99347,0,118,23.3,110.3,288.3,629,94.3,250,0,7.7,0,0.929,0,999,72.2
2003,1,8,11,0,2.2,0,-1.1,0,78.7,99307,0,193.5,78.3,162.3,401.8,732.8,109.8,250,0,7.7,0,0.957,0,999,66.6
2003,1,8,12,0,2.8,0,-0.6,0,78.3,99237,0,250.3,148.8,182.8,463.5,778,115.8,250,0,5.7,0,0.949,0,999,63.5
2003,1,8,13,0,2.8,0,0,0,81.8,99177,0,341.8,425.3,150,466,782,115.8,240,0,6.7,0,0.94,0,999,63.4
2003,1,8,14,0,3.9,0,0.6,0,79,99187,0,268,279.8,155.5,407.8,735.8,112,260,0,5.7,0,0.936,0,999,66.3
2003,1,8,15,0,4.4,0,0.6,0,76.3,99217,0,165.8,143.3,118.5,298.8,655.5,93,250,0,5.2,0,0.943,0,999,71.8
2003,1,8,16,0,6.1,0,-1.1,0,59.9,99287,0,62,12.5,60,155,481,61.8,290,0,8.2,0,0.963,0,999,79.4
2003,1,8,17,0,5.6,0,-1.7,0,59.3,99347,0,13.3,0,13.3,28.3,139.8,17.3,290,0,8.8,0,1.018,0,999,88.5
2003,1,8,18,0,5,0,-0.6,0,67,99387,0,0,0,0,0,0,0,260,0,5.7,0,1.097,0,999,98.6
2003,1,8,19,0,5,0,0.6,0,73.1,99417,0,0,0,0,0,0,0,240,0,6.7,0,1.214,0,0,109.4
2003,1,8,20,0,4.4,0,0.6,0,76.3,99427,0,0,0,0,0,0,0,240,0,7.2,0,1.371,0,999,120.6
2003,1,8,21,0,3.9,0,1.1,0,81.9,99317,0,0,0,0,0,0,0,230,0,6.2,0,1.394,0,999,132
2003,1,8,22,0,5,0,0.6,0,73.1,99257,0,0,0,0,0,0,0,220,0,5.7,0,1.254,0,999,143
2003,1,8,23,0,5,0,1.1,0,75.8,99097,0,0,0,0,0,0,0,220,0,7.2,0,1.21,0,999,153
2003,1,8,24,0,3.9,0,1.1,0,81.9,98947,0,0,0,0,0,0,0,200,0,5.7,0,1.23,0,999,159.9
2003,1,9,1,0,4.4,0,2.2,0,85.6,98807,0,0,0,0,0,0,0,190,0,5.7,0,1.256,0,0,160.1
2003,1,9,2,0,5,0,2.8,0,85.6,98577,0,0,0,0,0,0,0,180,0,7.2,0,1.186,0,999,153.6
2003,1,9,3,0,5,0,3.3,0,88.7,98417,0,0,0,0,0,0,0,210,0,5.7,0,0.959,0,999,143.7
2003,1,9,4,0,3.9,0,1.7,0,85.5,98397,0,0,0,0,0,0,0,250,0,5.7,0,0.806,0,999,132.7
